id,lat,lon,operator,brand
1228781,46.8785984,7.5423261,BP,BP
5702030,46.6805465,7.8274119,Unknown,Migrol
5702071,46.6834149,7.8445587,Avia,Avia
8082505,46.6838171,7.6644266,Unknown,Unknown
17407058,47.0547266,7.6253785,Shell,Unknown
27069561,47.3963906,8.6233174,SOCAR Energy Switzerland,SOCAR
27125026,47.4010933,8.6199554,Tresch Automobile,BP
29881492,47.686119,8.621418,Shell (Switzerland),Shell
29881496,47.6822764,8.6093701,Unknown,OIL!
29882004,47.6799675,8.6064702,Unknown,Coop
29885121,47.6773289,8.6005845,Unknown,Unknown
30011079,47.714297,8.5161525,Unknown,Unknown
33127154,47.1377584,9.0509476,Unknown,BP
33157581,47.1554377,9.038236,Unknown,BP
33593043,47.1327975,9.0875692,Unknown,Unknown
34026947,47.1782564,9.0513173,Unknown,BP
34026948,47.1871045,9.0496605,Unknown,Spurt
34026949,47.2112768,9.0283638,Unknown,Unknown
34078845,47.4956958,8.7129812,Migrol,Shell
35684995,47.2254301,8.9761652,Agrola,Unknown
36724756,47.2276132,8.9725233,BP,Unknown
47744371,47.3995257,8.4973287,Coop Mineraloel,Coop
52741787,47.3815928,8.5095448,Shell (Switzerland),Shell
54754456,47.1211551,9.122469,Unknown,Eni
55275762,47.2148943,9.0214887,Unknown,Unknown
56237356,47.2203343,8.980851,Post,Unknown
59185470,47.2376219,8.7276971,AVIA,Avia
73124669,47.3811098,8.4921479,Migrol,Migrol
81321511,47.5335372,9.0696973,Unknown,Unknown
82462301,47.6556089,8.857671,Avia,Avia
82462303,47.6577964,8.8533445,Unknown,Unknown
83423432,47.3374315,8.5302419,Unknown,Shell
83424882,47.3398175,8.5298146,Avia Osterwalder Zürich,Avia
84513888,47.3236425,8.5187472,Unknown,Eni
86035999,47.0242031,8.2963023,Agip,Unknown
89266715,47.1832564,7.9810905,Landi Oberwiggertal,Agrola
94628702,47.0265599,8.2991398,Shell (Switzerland),Shell
95582040,47.0495135,9.0600281,Unknown,Avia
98838885,47.0678093,9.0577963,Coop Mineraloel,Coop
98838886,47.0725304,9.0560821,SOCAR Energy Switzerland,SOCAR
98838887,47.0950062,9.0680391,Unknown,Unknown
101392168,47.3890134,8.695437,Unknown,Unknown
102726613,47.2169721,8.5763211,Migrol,Migrol
102728438,47.1994085,8.5736624,Unknown,Unknown
103096904,47.3459074,8.534658,A.H. Meyer & Cie,Avia
103102957,47.3485725,8.5340966,Unknown,BP
110964235,47.5278765,7.7003458,Unknown,BP
111247327,47.5080581,8.5437196,Migrol,Migrol
125683037,47.5250153,7.6900191,BP,BP
130216563,47.4804183,8.2358504,Avia,Unknown
130216565,47.4811412,8.2391514,Shell,Unknown
130216566,47.4842929,8.242173,BP,Unknown
135633811,47.3980896,8.5399105,Migrol,Migrol
148213917,47.0067564,7.1099653,Avia,Avia
148466650,47.4387423,8.3478347,Shell (Switzerland),Shell
148466654,47.4383077,8.3470877,Shell (Switzerland),Shell
153289980,47.5389027,7.7343968,Coop Mineraloel,Coop
171100087,47.2028273,9.0072882,Unknown,Opel
179047160,47.2327033,8.6143556,Tankstelle Svabic,Independent
182812681,47.0111586,9.5123249,Unknown,BP
190344999,47.3795583,9.5445168,BP,BP
194647104,47.4149012,9.6323521,Coop,Unknown
201387216,47.4352023,9.1387028,Coop Mineraloel,Coop
206380323,47.0438236,8.364317,Unknown,Unknown
207089654,47.2140371,7.7435,Unknown,Unknown
208814607,47.1958318,7.6992632,Unknown,Unknown
213320801,47.2291296,9.0232582,Unknown,Shell
220030470,47.5023332,8.0316396,Unknown,Tamoil
220830818,47.2190519,7.7873795,Migrol,Migrol
243881645,47.5882149,8.8857991,Unknown,Avia
244479991,46.8164575,9.2670205,Unknown,Unknown
246650988,47.2300466,8.9620388,Migrol,Migrol
247345256,47.2269883,7.8404587,Unknown,Eni
247697427,47.6602469,8.8750941,Avia,Unknown
247702040,47.7046119,8.8205492,Migrol,Migrol
247702174,47.706782,8.820345,Migrol,Migrol
247702175,47.7092628,8.8208431,Unknown,Eni
248973336,47.200788,9.3375706,Unknown,Avia
249500787,47.374827,8.6428183,SOCAR Energy Switzerland,SOCAR
251364446,47.5659008,9.0967582,Coop Mineraloel,Coop
251364447,47.5629712,9.1047017,Migrol,Shell
251364453,47.5644097,9.0999412,Garage Krapf AG,Eni
251364454,47.5622326,9.1211508,AMAG,BP
251540984,47.5101487,8.3679597,Unknown,Unknown
253239439,46.9650682,7.4638599,Shell,Shell
254289007,47.2259769,8.2621212,Unknown,Unknown
255007349,47.4436565,8.465643,Coop Mineraloel,Coop
256221360,47.1647171,7.4235966,Unknown,Unknown
256757662,46.7809278,7.6041999,Tamoil,Tamoil
257281284,47.1884095,8.396334,Unknown,BP
257282729,47.1964661,8.4341059,Unknown,Avia
258875594,47.1913959,8.8947716,Unknown,Avia
260443215,47.5809034,7.5942068,Migrol,Shell
261741477,47.0254724,6.8895249,Unknown,Unknown
262931005,46.5513518,7.3760619,Unknown,Unknown
263923036,47.3555523,8.3260826,Shell (Switzerland),Shell
264065504,47.4155139,8.5903409,Garage Hans Odermatt AG,Shell
264073160,47.4665171,8.2915271,Unknown,Unknown
264378536,47.13014,7.6156648,Agrola,Agrola
264529525,46.9715008,9.5513162,Unknown,Coop
264530018,47.2365959,7.2824556,Unknown,Unknown
264610443,47.1669957,7.4346003,Unknown,Unknown
264771144,47.3450623,7.9074428,Migrol,Shell
264794355,47.4128994,8.6168482,Coop Mineraloel,Coop
264889459,47.3042342,8.6906319,Unknown,Avia
265569040,47.2742006,8.7248486,Unknown,Unknown
265627180,46.9590478,7.4559202,Migrol,Migrol
265718046,46.9435757,6.8301809,Miniprix,Unknown
265823655,47.0779673,7.5746866,Coop,Unknown
266285284,47.4502033,8.2907357,SOCAR Energy Switzerland,SOCAR
266285329,47.4518737,8.2897349,Unknown,Unknown
266542839,46.5458,6.5871529,BP,BP
266542840,46.548827,6.5799914,Unknown,Tamoil
266542843,47.0977652,6.8367095,Unknown,Tamoil
266561086,47.3232719,7.8042047,Unknown,Tamoil
266825152,47.1812476,8.8976164,Unknown,Agrola
266953468,47.2531303,8.6194521,A.H. Meyer & Cie,Avia
267053552,46.5535448,6.5707336,Unknown,Migrol
267053810,46.505564,6.4859824,Eni,Eni
267053813,46.50091,6.4844802,Unknown,Eni
267211865,46.4744222,6.4131575,BP,BP
267212190,46.5235927,6.5981586,Unknown,Unknown
267924554,47.3971141,8.0409728,Unknown,Ruedi Rüssel
268469414,47.3695212,8.5107127,Unknown,Independent
268742610,47.4048172,8.0919529,Unknown,Tamoil
268892714,46.7653822,7.6258053,Unknown,Shell
268893437,46.76141,7.6272964,Unknown,Unknown
269050377,47.3566826,8.7118888,private,Unknown
269059096,46.778549,6.649017,Unknown,Unknown
269120240,47.3521481,8.722673,Shell (Switzerland),Shell
269304240,46.5335973,6.5850826,Unknown,Shell
269304246,46.5345567,6.5652376,Shell,Shell
269450517,47.5777955,7.5964463,Coop Mineraloel,Coop
269654731,47.5484517,7.546409,Migrol,Shell
269665687,46.7140743,7.5662706,Unknown,Agrola
269952262,46.5098465,6.650494,Shell,Shell
270051291,46.7283004,8.1836091,Socar,SOCAR
270156438,47.0739754,8.2061972,Unknown,Unknown
270288402,46.9694323,8.3525486,Agrola,Agrola
270288802,46.9682968,8.3536859,Unknown,Unknown
271223009,47.3534438,8.5768921,Unknown,BP
272631681,47.1804162,7.6656035,Unknown,Unknown
272725604,47.2258573,7.6161562,Unknown,BP
273223793,47.5615058,7.5994793,Migrol,Migrol
273529123,46.8487124,7.189576,Renault / Peugeot Minipix TS,Unknown
273529124,46.8445768,7.1907102,Tamoil,Tamoil
274077459,47.0159124,6.9063136,HK,Unknown
274592567,47.4896462,7.598234,Migrol,Migrol
274678779,47.5258531,7.6037741,SOCAR Energy Switzerland,SOCAR
274716746,47.4236549,7.5047201,Unknown,Unknown
274815548,47.2466719,8.4610784,Karl Graf Automobile AG,Avia
274978894,47.4832546,7.5461208,Unknown,Avia
274980462,47.2130399,8.3637786,Unknown,Unknown
274980463,47.2980447,8.3164949,Migrol,Shell
274980567,47.3115597,8.2467212,Unknown,Unknown
275422339,46.9454893,7.4712058,Ostring Garage Lack AG,Shell
276021507,47.0527663,6.7337075,Unknown,Unknown
276047520,47.1462267,9.5011305,BP,Unknown
276047521,47.145919,9.5003844,BP,Unknown
276068551,47.3896573,7.3688517,Unknown,Unknown
276414834,47.1985651,7.7869265,Unknown,Unknown
277469389,47.7030543,8.6453087,SOCAR Energy Switzerland,SOCAR
277755862,47.1201627,9.056737,Unknown,BP
278205001,47.2295962,8.8437234,SOCAR Energy Switzerland,SOCAR
278205018,47.2969244,8.8399034,Avia Osterwalder Zürich,Avia
278232271,46.6047314,6.5270144,Unknown,Eni
278792162,46.9369824,7.4755179,Migrol,Migrol
279311963,46.5973608,6.5430462,Unknown,Unknown
279370610,47.4890282,8.28805,Unknown,Unknown
279909825,47.2040191,8.7641063,Shell (Switzerland),Shell
280348868,47.5911033,8.2177378,Unknown,Unknown
280528115,46.9546702,7.4332051,Migrol,Migrol
281282674,46.2597266,6.947662,BP,BP
281283867,46.3018161,6.978265,BP,Unknown
281284025,46.3935598,6.921506,Unknown,Shell
281284791,46.1111272,7.077013,Tamoil,Tamoil
281286146,46.109953,7.0773462,ECSA Energy SA - Station de service BP,Unknown
281290981,46.2458224,6.9348951,BP,Unknown
281291631,46.2362395,6.9265364,Shell,Unknown
281571963,46.9354032,7.4801601,Unknown,Ruedi Rüssel
281761432,46.898611,8.2506888,Socar,Socar
282180757,47.4009426,7.5424953,AGIP,Unknown
282439888,46.9732785,7.485325,Unknown,Unknown
282458392,47.2041777,8.9493651,Unknown,Unknown
283045787,47.4079233,7.5421063,Unknown,Unknown
283181019,47.3860523,8.5319464,Migrol,Migrol
283201896,47.2018784,8.790165,Unknown,BP
283213549,46.9368196,7.432424,Unknown,Eni
284931676,46.2304848,6.0849653,Shell,Shell
286048215,47.1937469,7.4053771,SOCAR Energy Switzerland,SOCAR
286056220,47.3292879,8.2023524,AGIP,Unknown
286059665,47.1857372,8.454374,Imholz Autohaus,BP
286059992,47.7480618,8.4579156,Unknown,Unknown
286059993,47.7474281,8.4594036,Unknown,Unknown
286478967,46.7926449,7.5184156,Unknown,Unknown
286770232,46.752103,8.0483903,Socar,Socar
286782225,47.7235876,8.6397406,Unknown,Avia
286879558,46.8866278,7.3890744,Landi,Agrola
286879677,46.9250194,7.416907,Unknown,Ruedi Rüssel
287320953,47.1023815,6.8333999,Unknown,BP
287630914,47.1668796,9.4664798,Unknown,Unknown
288557316,47.4898013,7.5896372,Avia,Avia
288740214,46.7680292,7.3523004,P. Wyssmann,Unknown
290798270,46.9731324,7.438128,Unknown,AVIA
291415329,47.6550521,9.1647784,SOCAR Energy Switzerland,Socar
291769933,46.7707841,7.1634028,Unknown,Unknown
292331528,47.5600805,9.1320734,Unknown,Agrola
292341684,47.5501032,9.1527304,Unknown,Avia
292362274,46.7558732,7.1478931,Mini prix,Unknown
292507777,46.7802595,6.6533462,Shell,Shell
292626676,46.4814865,6.7746074,BP,Unknown
292626689,46.4825065,6.7758542,Unknown,Unknown
292626690,46.4831227,6.7753449,Unknown,Unknown
293011493,47.5601728,8.4925388,Shell,Shell
293030011,47.3450854,8.7019951,Unknown,Unknown
293254091,46.818486,8.3979432,Shell,Shell
293585451,47.4727471,7.7555382,Coop Mineraloel,Coop
293609533,47.5285053,8.466666,Unknown,Agrola
294055540,47.1102304,8.3211384,Migrol,Migrol
294055589,47.1216181,8.3416496,Avia,Avia
295747025,47.119605,7.2429595,Socar,Unknown
296253069,47.0893332,6.8075691,Coop,Coop Pronto
296941470,47.2140841,8.7004828,Avia Vereinigung,Avia
296990388,47.4275979,7.7714448,Migrol,Migrol
297027382,46.08591,7.509069,Unknown,Unknown
297070232,46.7848989,6.6332171,Esso,Esso
297302039,47.4070106,8.7269393,Unknown,Shell
297938369,46.4222373,6.2610444,Shell,Unknown
297993545,47.2299301,8.6671966,AVIA,Avia
298042177,47.5615782,7.5679874,Unknown,BP
298154525,46.2269622,7.3859113,Tamoil,Unknown
298681614,47.4940397,9.4683968,AVIA,Avia
298715804,47.4800585,9.0297703,Schweizer Armee,BEBECO
298856019,47.3297078,8.9190317,sikkens,Unknown
298873230,46.2339875,6.0545816,Socar,Unknown
299207655,47.4968466,9.457662,Unknown,Unknown
299311915,46.6246348,8.0304265,Unknown,Unknown
299363864,47.1790298,8.4317033,Unknown,Agrola
299364634,47.1795921,8.4338162,Shell,Shell
299752761,47.3803229,8.5463543,Unknown,Independent
299813447,47.2867307,8.5433519,Voegtlin-Meyer,Independent
299813627,46.9685847,6.8482514,Unknown,Unknown
300418712,47.393705,8.5059844,A.H. Meyer & Cie,Avia
300514678,47.7921289,8.6128299,SOCAR Energy Switzerland,SOCAR
300514679,47.7924263,8.6121257,Migrol,Migrol
301208147,47.3728411,8.5211422,Unknown,BP
301407672,47.4865145,8.2949688,Unknown,Independent
301467582,47.1707634,8.714282,Unknown,Unknown
303314859,47.3629959,9.0734928,Unknown,BP
303699177,47.4518342,8.7012565,Unknown,BP
303844420,46.9713525,7.3553734,Unknown,Agrola
303903676,46.524892,6.5372817,Unknown,Unknown
304014558,46.0872339,7.2068309,Tamoil,Unknown
304917714,47.4541266,8.4383363,SOCAR Energy Switzerland,Socar
304992273,47.4585509,8.4068901,Schätzle,Avia
304993060,47.4460704,8.4631797,Unknown,Agrola
305469317,47.0012366,7.4619783,Unknown,Avia
305469322,47.0043064,7.4629537,SOCAR Energy Switzerland,SOCAR
305701426,47.4448843,8.6233539,Avia Osterwalder Zürich,Avia
305707837,47.4445742,8.6251146,SOCAR Energy Switzerland,SOCAR
305765115,47.0631953,7.3348212,MACRO SWISS ENERGY AG,MACRO SWISS ENERGY AG
305765123,47.0679047,7.3157883,Unknown,bp
306231847,46.7038,6.5687812,Unknown,Unknown
306498031,46.5825559,6.6012717,Shell,Shell
307028624,47.2111081,7.5442211,Migrol,Migrol
307121153,47.4186697,8.6844858,Unknown,Unknown
307121156,47.4220428,8.6848857,Migrol,Migrol
307363530,47.4620039,8.3353957,Coop Mineraloel,Unknown
307661791,47.2370963,8.6374727,Unknown,Ruedi Rüssel
307662123,47.2375535,8.6452619,Unknown,Unknown
307669315,47.2191945,8.669648,Unknown,Unknown
307695032,47.2237124,7.7784468,AVIA,Avia
307698374,47.234814,9.0216688,BP,Unknown
307776683,46.6908673,6.7030092,Unknown,Unknown
307821699,46.8623721,7.4607301,Unknown,Ruedi Rüssel
308075661,46.9435046,7.3711499,Migrol,Shell
308077581,46.9069076,7.2358556,Unknown,Agrola
309112387,47.4344986,8.7635897,Unknown,Avia
309425295,47.327756,8.7824754,Unknown,BP
309431866,47.0904271,6.8085505,Migrol,Migrol
309431882,47.093177,6.8150642,HK,Unknown
309765158,47.0636968,6.7607215,Socar,Socar
309956444,46.6735462,6.569497,Shell,Unknown
309956446,46.6737199,6.5703936,Shell,Unknown
309986668,46.0537291,8.9728703,Migrol,Migrol
310091786,47.2662666,7.3583741,Unknown,Unknown
310205995,47.3968963,8.4404596,Unknown,BP
310299936,47.2974998,7.9359255,SOCAR Energy Switzerland,SOCAR
310314796,47.4294761,8.6871544,SOCAR Energy Switzerland,SOCAR
310390136,46.0094621,8.9640309,Unknown,Unknown
310567715,46.3199827,10.0592318,Unknown,Migrol
310668275,47.1057836,8.3795569,LANDI Buchrain,Agrola
310668277,47.1167598,8.3914953,Avia,Unknown
310875963,47.2302544,8.8481246,Migrol,Migrol
311097320,46.889789,7.2243433,Avia,Avia
311185159,47.4403024,9.4101696,BP,BP
311252839,46.4237682,6.2544241,Unknown,Unknown
311252842,46.4253592,6.2543583,Unknown,Unknown
311319045,47.229728,8.4785611,Migrol,Migrol
311976893,47.4010238,8.4915916,Moveri,Shell
312012092,47.4141963,8.518214,Migrol,Migrol
312365830,46.1281589,7.0600696,Shell,Shell
312468153,47.1247819,7.2596305,Tamoil,Tamoil
312630282,47.1296307,7.2547306,Unknown,Unknown
313192016,47.4305917,8.9564422,Landi,Unknown
313268393,47.3802915,8.4940158,Shell (Switzerland),Shell
313783389,46.4767158,6.4011642,Unknown,Unknown
315513529,47.1008381,8.2673762,Avia,Avia
315538029,47.4495331,8.2128865,Unknown,Unknown
315538104,47.4682442,8.2113135,Gebrüder Knecht,Independent
315599575,47.3967679,7.8541644,Unknown,Unknown
316022671,47.4616297,9.5963017,Unknown,Avia
316022885,47.4439922,9.5323785,Unknown,BP
316080571,47.193548,7.6221728,Unknown,Unknown
316878199,47.5207131,8.2426395,Unknown,Unknown
317022081,47.5980137,9.0311262,Agrola,Agrola
317038642,47.1433014,7.3733308,Juragarage-Peter,Ruedi Rüssel
317045478,47.4712239,9.0585959,Unknown,Avia
317828998,46.1738259,6.1283334,BP,BP
317829000,46.1689827,6.1408285,Unknown,Unknown
317829065,46.1931561,6.1526381,Unknown,Shell
318306689,46.8773686,7.5419439,BP,BP
318410355,47.419653,8.556201,Migrol,Shell
318647877,47.043473,7.2734827,BP,Unknown
319114593,46.3152191,6.1919134,BP,BP
319463995,47.4206438,9.36708,Unknown,Socar
319504511,46.4897328,6.3989245,Tamoil,Unknown
320040835,47.4932576,8.8987116,Coop Mineraloel,Coop
320040876,47.4935613,8.8982352,Ruedi Rüssel,Ruedi Rüssel
320182673,47.4938451,8.546728,Migrol,Migrol
321271634,47.49898,8.7927573,Unknown,Avia
321362564,47.3917824,8.5424928,Unknown,Tamoil
321679040,47.1758326,8.451709,Socar,Unknown
321853683,47.5062912,8.7141595,Unknown,Avia
321854756,47.4980696,8.746625,Avia,Unknown
321855166,47.5111545,8.7604652,Unknown,Unknown
322009546,46.1452015,6.1365929,Unknown,Tamoil
322061464,47.0825336,8.3077885,Agip,Unknown
322913188,47.0426407,8.5512547,Unknown,Ruedi Rüssel
323236561,47.4948853,8.3401247,Avia,Avia
324343384,47.3015936,8.4484256,Unknown,Independent
324648649,47.1858117,8.5209067,Migrol,Migrol
325054969,47.510109,7.6205122,Unknown,Unknown
325787263,46.2037166,7.167091,Unknown,Unknown
325851832,46.1848264,7.211407,Unknown,Tamoil
327282170,46.5668634,6.558821,Migrol,Migrol
327446985,47.4437276,8.1985732,Unknown,Voegtlin-Meyer
328060238,45.9851267,8.936422,Unknown,Shell
330142805,47.524994,8.5392925,BP,BP
331317250,47.3674023,8.4943259,Migrol,Shell
331337817,46.6640423,9.5713655,Unknown,Agrola
331589251,46.4711808,7.1281356,Unknown,Unknown
333739192,46.0968394,7.2230332,Unknown,Unknown
333771406,47.3083286,7.9261251,Coop Mineraloel,Unknown
334002482,47.4150499,9.3536575,Coop,Coop
334005113,47.4162331,9.3452637,Unknown,Shell
335477010,47.2669797,8.6508957,Unknown,Avia
335958350,47.390375,8.4913858,SOCAR Energy Switzerland,SOCAR
336019729,47.5574974,7.5469471,Coop Mineraloel,Coop
336601485,47.5995668,8.98116,Unknown,Unknown
338639819,47.3812597,8.5377769,Avia Osterwalder Zürich,Avia
339612237,47.2859721,8.5636417,Unknown,Eni
339612238,47.2864826,8.565863,Unknown,BP
339631367,47.2906713,8.4444262,H.P. Breitschmid,Ruedi Rüssel
339631500,47.2963684,8.4486157,Automobile Reichenbach,Ruedi Rüssel
339957313,47.1966126,8.4810829,Avia,AVIA
340321987,47.4308118,9.3470183,BP,BP
340381113,47.1546449,8.5599052,Migrol,Migrol
341961288,47.4388196,8.4578719,Unknown,Avia
343087168,47.6399737,9.2005165,Migrol,Migrol
344194669,47.3176278,8.6669872,Shell (Switzerland),Shell
344522057,46.5295496,9.8670469,Auto Pfister AG,BP
345154356,46.2211661,6.1128211,Agip,Unknown
345328505,46.5572631,9.6246372,Unknown,Avia
345519391,47.1847934,8.683956,Unknown,Unknown
346269257,47.4641549,8.9693339,Landi,Agrola
346365679,47.1744702,7.4488162,Unknown,AVIA
346406523,47.3232561,8.0219409,AVIA,Avia
347351831,46.5181699,6.601295,Agip,Unknown
347672312,46.5199316,6.630332,BP,BP
349171294,47.198656,8.1084466,Shell,Shell
349196976,47.0565682,8.2582774,Agrola,Agrola
351947075,45.9820778,8.9294148,Unknown,Esso
351947126,45.9806589,8.928934,Unknown,Socar
351947210,45.979755,8.9287389,Unknown,Unknown
351961987,46.1561379,8.9718321,Shell,Shell
352786909,46.9985153,6.7352154,Tamoil,Tamoil
353011599,47.4990816,7.7227859,SOCAR Energy Switzerland,SOCAR
353452474,47.5944448,7.6548837,BP,Unknown
353452484,47.5930287,7.6541566,Shell,Unknown
353452488,47.5919489,7.6529753,AVIA,Unknown
354407155,47.1130701,8.231858,BP,BP
354548408,45.9937769,7.1825888,Tamoil,Tamoil
354593878,46.3082786,7.4694091,Eni,Eni
354593932,46.2921217,7.4827224,Unknown,Unknown
354633686,47.0623003,6.7574256,Coop,Unknown
354695628,46.775381,7.1605758,Unknown,Marché Gaillard
354850051,46.7592,7.0930799,Unknown,Unknown
354850309,46.7243145,7.0687902,Unknown,Unknown
354850557,46.6432587,7.0637262,Unknown,Unknown
355232174,47.3416225,8.7155853,Avia,Avia
355357953,46.6031845,7.0939064,Unknown,Charmettes
356029176,46.9168843,7.1103193,Unknown,Unknown
356056801,47.0859033,8.3464876,Migrol,Migrol
356056962,47.0858958,8.3457178,Agrola,Unknown
357231393,46.3063736,7.7511069,MIGROL,Migrol
357276942,46.3086349,7.7443331,Esso,SOCAR
357276951,46.3063782,7.750319,BP,BP
357276994,46.303349,7.8012747,Unknown,Tamoil
357286346,46.2960807,7.8661349,Unknown,Unknown
357299631,46.2926024,7.8782351,Socar,SOCAR
357299672,46.2922381,7.8903445,Shell,Shell
357299691,46.2938618,7.9010155,Unknown,Tamoil
357299708,46.2944104,7.9066116,BP,BP
357312943,46.3075376,7.9648005,Unknown,Tamoil
357329286,46.3230361,7.9882038,BP,BP
357561863,47.5762647,7.5729973,Unknown,Avia
360435741,46.5070058,6.6214654,Agip,Unknown
362795202,47.4258408,8.5478098,Unknown,Shell
362798141,47.4310129,8.5442164,Avia Osterwalder Zürich,Avia
363884758,46.6917902,7.6673644,Unknown,Ruedi Rüssel
363928734,46.9479904,10.3666863,Eurocenter,SOCAR
363928741,46.9482689,10.366381,Eurocenter,Migrol
363928771,46.9430137,10.358665,Migrol,Migrol
364148994,46.6868797,7.6809306,Unknown,Unknown
364779474,47.5462321,8.9595388,Ruedi Rüssel,Unknown
364805890,47.0647319,7.2942358,Unknown,Unknown
364961808,47.4307159,9.636319,Unknown,Agip
364961811,47.4307962,9.6358483,Shell,Shell
364961818,47.4311469,9.6345378,Avia,Avia
365933996,47.1281481,7.9973817,Coop Mineraloel,Coop
366112327,47.4438846,7.5983011,Migrol,Migrol
366590214,46.5031639,7.2870859,Avia,Unknown
366785529,46.0180619,8.9619278,Unknown,Eni
367085722,46.0239932,8.9659782,Shell,Unknown
367851970,46.1252435,8.9238124,Shell,Unknown
367994870,46.8114101,7.1393706,Unknown,Unknown
368286682,47.4821318,8.2124349,Migrol,Migrol
368594195,45.9979634,8.9053319,Migrol,Unknown
369574530,47.1605058,7.2807866,Coop,Unknown
370163795,46.7898569,7.1132621,Les Charmettes,Unknown
370171159,46.7677665,7.2002262,Miniprix,Unknown
370171694,46.7266256,7.1354198,Unknown,Agrola
370171946,46.6956532,7.1365903,Unknown,Unknown
370319481,46.456019,9.7907105,Unknown,Socar
370382413,46.4658751,6.836337,Shell,Shell
370410554,46.6593862,7.1043687,Unknown,Unknown
370440105,47.0119027,6.9761983,Shell,Shell
370573101,47.4261959,9.5486847,Unknown,Unknown
370661427,47.5075392,7.7212426,Migrol,Shell
370661435,47.5075596,7.7208992,Migrol,Shell
370683552,46.6116215,7.0615383,Unknown,Charmettes
370683555,46.6112522,7.0617905,Unknown,Agip
370746834,47.4595255,8.3854725,Avia Osterwalder Zürich,Avia
370811535,46.6375519,6.9741129,Unknown,Unknown
370940073,46.20651,6.1095787,Unknown,Shell
371009114,47.5183128,8.5927268,Migrol,Migrol
371216706,46.9465199,7.3850241,Migrol,Shell
371407454,46.6922172,6.914791,Unknown,Unknown
371739009,46.6899318,7.6722379,Unknown,Unknown
372813112,47.4438716,9.0762173,Unknown,Unknown
372974864,47.1164766,8.2000151,Unknown,Unknown
373004907,46.0118935,8.9597563,Tamoil,Tamoil
373280989,47.1708686,8.0992783,Unknown,Agrola
373457098,46.9156479,9.7438422,Unknown,Unknown
373461342,46.7197479,7.625255,Tamoil,Unknown
373802828,46.2323808,9.1029127,Unknown,Eni
374188679,47.4911174,8.5033648,Unknown,Avia
374570733,46.9546171,7.3318921,Haenggi Brennstoffe AG,Unknown
375944474,47.4431662,9.0714261,Unknown,Unknown
377012210,47.4117175,8.4558201,Migrol,Migrol
377078146,46.9550024,7.2641814,Unknown,Unknown
378210954,46.1796946,7.5762939,Combusta,Unknown
378854352,46.6912023,6.9100826,Unknown,Tamoil
378876538,46.6874403,6.9071045,Unknown,Agrola
379083000,46.6153891,7.0520955,Unknown,BP
379559846,47.1231221,7.9940004,Shell,Shell
379559862,47.1166024,8.0045513,Unknown,Unknown
379583597,46.9749883,6.8783443,Avia,Unknown
382447070,47.5684685,8.2619085,Unknown,Unknown
383176619,46.6435801,6.9404772,Unknown,Unknown
384800467,46.2514508,7.4617736,Combusta,Unknown
385677191,46.8227681,7.3408107,Unknown,Tamoil
385677192,46.8230213,7.3407193,Unknown,Migrol
385677199,46.8426041,7.3479641,Unknown,Avia
387439306,47.2627821,7.700883,Unknown,Rudi Rüssel
388110913,47.4282005,8.275488,Coop Mineraloel,Coop
388120351,47.4173263,8.2724217,Unknown,Ruedi Rüssel
388172758,47.4119187,8.240108,Garage Hürlimann,Unknown
389611796,46.6759669,7.8657367,Tamoil,Tamoil
390009439,46.9348415,7.5007708,Brechtbühl,Unknown
391376413,47.1039244,7.6607198,Unknown,Agrola
391448263,46.6890352,7.8636754,Unknown,Unknown
392016059,46.5975316,7.9072725,Avia,Avia
394819519,47.4739609,9.0035942,Avia,Unknown
394822057,47.4773771,8.9978543,Unknown,Unknown
399464701,46.9443072,6.8450077,Unknown,Unknown
400879398,46.0278265,8.9192002,Eni,Eni
401610876,47.3479425,8.3476132,Avia,Avia
407913989,47.5127502,8.5431018,BP Service,BP
408430808,47.0087191,9.496853,Unknown,Unknown
409482527,47.1995404,7.5812798,Unknown,eni
409708659,47.040507,7.6245979,Avia,Unknown
410652571,47.4696534,7.8670182,Unknown,Unknown
410724179,46.5295787,6.7698613,Tamoil,Unknown
410724759,46.5404748,6.8377021,Tamoil,Unknown
410725357,46.5715008,6.8263704,BP,BP
410725587,46.5325486,6.8502582,Tamoil,Unknown
410844750,47.5008151,8.5978083,Unknown,Unknown
410849153,46.018061,8.9135089,Shell,Unknown
411002426,46.0735638,7.065837,Tamoil,Unknown
411567767,47.4146182,9.3399466,Unknown,Avia
411872585,47.0071684,9.4989292,Unknown,Unknown
412098237,47.31862,7.8032333,Coop Mineraloel,Coop
412723837,46.4670912,6.8361039,Esso,Migrol
412739768,46.1670717,9.0013866,Unknown,Socar
412772914,46.4547571,6.8550841,Unknown,Eni
412775821,46.8294969,7.7013357,Unknown,Unknown
412779720,46.797761,7.6837257,AGROLA,Agrola
412780674,46.7963964,7.6914051,Unknown,Tamoil
413332243,46.3253095,6.963197,Unknown,Eni
413482557,46.7909331,7.5188161,Unknown,Unknown
414665937,46.3241446,6.9639474,Tamoil,Unknown
415651478,46.9934801,6.9277143,Unknown,Unknown
418006104,47.106173,6.8343637,Jubin,Jubin
418016506,46.5623473,6.6870242,Agip,Eni
418028689,46.9390134,7.780483,AGIP,Unknown
418190212,47.1123327,9.215449,Unknown,Unknown
418361738,46.6965857,6.4791179,Unknown,Unknown
418364681,47.0687548,7.6007489,Migrol,Shell
